Alert ID,Date,Status Label,Affected,Header,Description
286937,01/22/2024 12:23:00 PM,buses-detoured,"[""BX7"", ""BX9""]",Northbound Bx7 buses are running with delays and Bx9 in both directions are detoured because of a crash at Boadway/Verveelen Pl.,"Northbound Bx9 buses will not serve stops on Broadway from W 231st St to Van Cortlandt Pk S.
Southbound Bx9 buses will not serve stops on Broadway from W 236th St to Kimberly Pl.
Stops will be made along Bailey Ave in both directions as requested.

Note: Bus arrival information may not be available while buses are detoured.
Click this link for a map of the detours."
286434,01/19/2024 02:35:00 PM,buses-detoured,"[""BX1"", ""BX2"", ""BX40"", ""BX42"", ""BXM4""]","Northbound Bx1, Bx2, BxM4 , and westbound Bx40 Bx42 buses are detoured because of a crash at Burnside Ave/Grand Concourse.","You will experience some extra turns but no stops will be missed.  
Note: Bus arrival information may not be available while buses are detoured."
286438,01/19/2024 02:47:00 PM,buses-detoured,"[""BX1"", ""BX2"", ""BX40"", ""BX42"", ""BXM4""]","Northbound Bx1, Bx2, BxM4 , and westbound Bx40 Bx42 buses are detoured because of a crash at Burnside Ave/Grand Concourse.","Bx40 and Bx42 buses will not serve the E Burnside Ave/Grand Concourse Ave stop.
You will experience some extra turns on the Bx1, Bx2, BxM4 but no stops will be missed.
Note: Bus arrival information may not be available while buses are detoured."
286441,01/19/2024 02:52:00 PM,buses-detoured,"[""BX1"", ""BX2"", ""BX40"", ""BX42"", ""BXM4""]","Northbound Bx1, Bx2, BxM4 , and westbound Bx40 Bx42 buses are no longer detoured after a crash at Burnside Ave/Grand Concourse was cleared.",
286442,01/19/2024 02:58:00 PM,buses-detoured,"[""BX1"", ""BX2"", ""BX40"", ""BX42"", ""BXM4""]","Northbound Bx1, Bx2, and BxM4 are no longer detoured. Westbound Bx40 Bx42 buses are still detoured because of a crash at Burnside Ave/Grand Concourse.",
286076,01/18/2024 11:31:00 AM,buses-detoured,"[""Q1"", ""Q43"", ""Q77""]","Eastbound Q1 and Q43, and westbound Q77 buses are detoured because of a crash at Hillside Ave/Francis Lewis Blvd.","Q1 and Q43 buses will not serve stops on Hillside Ave from 193rd St to 210th St.
Q77 buses will not serve stops from Francis Lewis Blvd/Jamaica Ave to Hillside Ave/198th St.
Stops will be made along Jamaica Ave as requested. 

Note: Bus arrival information may not be available while buses are detoured."
286077,01/18/2024 11:32:00 AM,buses-detoured,"[""Q1"", ""Q43"", ""Q77""]","Eastbound Q1 and Q43, and westbound Q77 buses are detoured because of a crash at Hillside Ave/Francis Lewis Blvd.","Q1 and Q43 buses will not serve stops on Hillside Ave from 193rd St to 210th St.
Q77 buses will not serve stops from Francis Lewis Blvd/Jamaica Ave to Hillside Ave/198th St.
Stops will be made along Jamaica Ave as requested.

Note: Bus arrival information may not be available while buses are detoured.
Click this link for a map of the detours."
286078,01/18/2024 11:32:00 AM,buses-detoured,"[""Q1"", ""Q43"", ""Q77""]","Eastbound Q1 and Q43, and westbound Q77 buses are detoured because of a crash at Hillside Ave/Francis Lewis Blvd.","Q1 and Q43 buses will not serve stops on Hillside Ave from 193rd St to 210th St.
Q77 buses will not serve stops from Francis Lewis Blvd/Jamaica Ave to Hillside Ave/198th St.
Stops will be made along Jamaica Ave as requested.

Note: Bus arrival information may not be available while buses are detoured.
Click this link for a map of the detours."
286115,01/18/2024 12:42:00 PM,delays,"[""Q1"", ""Q43"", ""Q77""]","Eastbound Q1 and Q43, and westbound Q77 buses are no longer detoured after a crash cleared at Hillside Ave/Francis Lewis Blvd.",
283999,01/11/2024 04:05:00 AM,buses-detoured,"[""BX5"", ""BX6""]",Northbound Bx5 and Bx6 in both directions are detoured due to roadwork along Bruckner Expy.,"You will experience some extra turns but no stops will be missed.
Note: Bus arrival information may not be available while buses are detoured."
284006,01/11/2024 04:43:00 AM,buses-detoured,"[""BX5"", ""BX6""]",Northbound Bx5 and Bx6 in both directions are detoured due to roadwork along Hunts Point Av/Bruckner Blvd.,"You will experience some extra turns but no stops will be missed.
Note: Bus arrival information may not be available while buses are detoured."
284048,01/11/2024 10:49:00 AM,delays,"[""BX5"", ""BX6""]",Northbound Bx5 and Bx6 buses are no longer detoured in either direction following earlier roadwork along Hunts Point Av/Bruckner Blvd.,
283384,01/09/2024 04:22:00 PM,buses-detoured,"[""BX6"", ""M2""]",Southbound M2 and eastbound Bx6 buses are detoured because of FDNy activity at W 155th St/St Nicholas Pl.,"M2 buses will not serve stops on Adam C Powell Blvd from W 154th St to W 148th St. Stops will be made along St. Nicholas Ave as requested. 
Bx6 buses will not serve the W 155th St/Edgecombe Ave stop. Customers are advised to use the W 155th St/Amsterdam Ave stop instead.

Note: Bus arrival information may not be available while buses are detoured."
283385,01/09/2024 04:23:00 PM,buses-detoured,"[""BX6"", ""M2""]",Southbound M2 and eastbound Bx6 buses are detoured because of FDNy activity at W 155th St/St Nicholas Pl.,"M2 buses will not serve stops on Adam C Powell Blvd from W 154th St to W 148th St. Stops will be made along St. Nicholas Ave as requested.
Bx6 buses will not serve the W 155th St/Edgecombe Ave stop. Customers are advised to use the W 155th St/Amsterdam Ave stop instead.

Note: Bus arrival information may not be available while buses are detoured.
Click this link for a map of the detours."
283386,01/09/2024 04:24:00 PM,buses-detoured,"[""BX6"", ""M2""]",Southbound M2 and eastbound Bx6 buses are detoured because of FDNy activity at W 155th St/St Nicholas Pl.,"M2 buses will not serve stops on Adam C Powell Blvd from W 154th St to W 148th St. Stops will be made along St. Nicholas Ave as requested.
Bx6 buses will not serve the W 155th St/Edgecombe Ave stop. Customers are advised to use the W 155th St/Amsterdam Ave stop instead.

Note: Bus arrival information may not be available while buses are detoured.
Click this link for a map of the detours."
283450,01/09/2024 06:19:00 PM,buses-detoured,"[""BX6"", ""M2""]",Southbound M2 and eastbound Bx6 buses are detoured because of FDNY activity at W 155th St/St Nicholas Pl.,"M2 buses will not serve stops on Adam C Powell Blvd from W 154th St to W 148th St. Stops will be made along St. Nicholas Ave as requested.
Bx6 buses will not serve the W 155th St/Edgecombe Ave stop. Customers are advised to use the W 155th St/Amsterdam Ave stop instead.

Note: Bus arrival information may not be available while buses are detoured.
Click this link for a map of the detours."
283567,01/10/2024 12:37:00 AM,delays,"[""BX6"", ""M2""]",Southbound M2 and eastbound Bx6 buses are no longer detoured after FDNY activity at W 155th St/St Nicholas Pl concluded.,
281356,01/02/2024 03:08:00 PM,buses-detoured,"[""BX40"", ""BX42"", ""BX9""]","Eastbound Bx40, Bx42, and southbound Bx9 buses are detoured because of construction on 180th St between Boston Rd and Devoe Ave.","Bx9 buses will not serve stops from E 180th St/Mohegan Ave to Boston Rd/E 178th St. 
Bx40 and Bx42 buses will not serve stops on E 180th St from Daly Ave to Morris Park Ave.
While detoured, stops will be made along E Tremont Ave as requested. 

Note: Bus arrival information may not be available while buses are detoured."
281357,01/02/2024 03:09:00 PM,buses-detoured,"[""BX40"", ""BX42"", ""BX9""]","Eastbound Bx40, Bx42, and southbound Bx9 buses are detoured because of construction on 180th St between Boston Rd and Devoe Ave.","Bx9 buses will not serve stops from E 180th St/Mohegan Ave to Boston Rd/E 178th St.
Bx40 and Bx42 buses will not serve stops on E 180th St from Daly Ave to Morris Park Ave.
While detoured, stops will be made along E Tremont Ave as requested.

Note: Bus arrival information may not be available while buses are detoured.
Click this link for a map of the detours."
281358,01/02/2024 03:09:00 PM,buses-detoured,"[""BX40"", ""BX42"", ""BX9""]","Eastbound Bx40, Bx42, and southbound Bx9 buses are detoured because of construction on 180th St between Boston Rd and Devoe Ave.","Bx9 buses will not serve stops from E 180th St/Mohegan Ave to Boston Rd/E 178th St.
Bx40 and Bx42 buses will not serve stops on E 180th St from Daly Ave to Morris Park Ave.
While detoured, stops will be made along E Tremont Ave as requested.

Note: Bus arrival information may not be available while buses are detoured.
Click this link for a map of the detours."
281485,01/02/2024 11:27:00 PM,delays,"[""BX40"", ""BX42"", ""BX9""]","Eastbound Bx40, Bx42, and southbound Bx9 buses are no longer detoured following earlier construction on 180th St between Boston Rd and Devoe Ave.",
280598,12/29/2023 11:13:00 PM,buses-detoured,"[""M104"", ""M20"", ""M34A""]","Northbound M20, M104, and westbound M34A-SBS buses are detoured due to NYPD activity at 8th Ave/42nd St.","M20 stops on 8th Ave from 34th St to 49th St will not be made.
M34A-SBS on 9th Ave at 40th and 42nd St will not be made. 
M104 stops on 8th Ave from 43rd St to 49th St will not be made.

Stops will be made along 10th Ave as requested. 

Note: Bus arrival information may not be available/accurate while buses are detoured."
280599,12/29/2023 11:16:00 PM,buses-detoured,"[""M104"", ""M20"", ""M34A""]","Northbound M20, M104, and westbound M34A-SBS buses are detoured due to NYPD activity at 8th Ave/42nd St.","M20 stops on 8th Ave from 34th St to 49th St will not be made.
M34A-SBS on 9th Ave at 40th and 42nd St will not be made.
M104 stops on 8th Ave from 43rd St to 49th St will not be made.

Stops will be made along 10th Ave as requested.

Note: Bus arrival information may not be available/accurate while buses are detoured.

Use these maps to see the detour route."
280619,12/29/2023 11:53:00 PM,delays,"[""M104"", ""M20"", ""M34A""]","Northbound M20, M104, and westbound M34A-SBS buses are no longer detoured following to NYPD activity at 8th Ave/42nd St.",
280510,12/29/2023 07:19:00 PM,buses-detoured,"[""Q44""]",Northbound Q44-SBS and westbound Bx11 buses are detoured due to a crash at Cross Bronx Expwy/Westchester Ave.,You may see a few extra turns but no stops will be missed.
280511,12/29/2023 07:19:00 PM,buses-detoured,"[""BX11"", ""Q44""]",Northbound Q44-SBS and westbound Bx11 buses are detoured due to a crash at Cross Bronx Expwy/Westchester Ave.,You may see a few extra turns but no stops will be missed.
280569,12/29/2023 09:02:00 PM,delays,"[""BX11"", ""Q44""]",Northbound Q44-SBS and westbound Bx11 buses are no longer detoured after a car crash cleared at Cross Bronx Expwy/Westchester Ave.,
279374,12/25/2023 02:18:00 AM,buses-detoured,"[""BX10"", ""BX16"", ""BX28"", ""BX38""]","Northbound Bx10 and eastbound Bx16, Bx28, and Bx38 buses are detoured because of an illegally parked vehicle at E 206th St/Mosholu Pkwy.","While detoured, northbound Bx10 buses will not stop at E 206th St/Rochambeau Ave. Stops will be made as requested along Bainbridge Ave. You may notice extra turns, however, no stops will be missed for eastbound Bx16, Bx28, and Bx38 buses.
Note: Bus arrival information may be inaccurate or unavailable while buses are detoured."
279399,12/25/2023 12:23:00 PM,delays,"[""BX10"", ""BX16"", ""BX28"", ""BX38""]","Northbound Bx10 and eastbound Bx16, Bx28, and Bx38 buses are no longer detoured after an illegally parked vehicle at E 206th St/Mosholu Pkwy was moved.",
279316,12/24/2023 04:29:00 PM,buses-detoured,"[""BX7"", ""BX9""]",Northbound Bx7 and Bx9 buses in both directions are detoured because of a blockage at Broadway/W. 231st St.,"While detoured, northbound Bx9 buses will not service the Broadway/W. 231st St stop.

Stops will instead be made along Bailey Ave, as requested. 

Southbound Bx9 buses will not service stops along Broadway from W. 234th St to Kimberly Pl. 

Stops will instead be made along Bailey Ave, as requested. 

Northbound Bx7 buses will notice a few extra turns, but no stops will be missed. 

Note: Bus arrival information may be inaccurate or unavailable while buses are detoured."
279317,12/24/2023 04:30:00 PM,buses-detoured,"[""BX7"", ""BX9""]",Northbound Bx7 and Bx9 buses in both directions are detoured because of a blockage at Broadway/W. 231st St.,"While detoured, northbound Bx9 buses will not service the Broadway/W. 231st St stop.

Stops will instead be made along Bailey Ave, as requested.

Southbound Bx9 buses will not service stops along Broadway from W. 234th St to Kimberly Pl.

Stops will instead be made along Bailey Ave, as requested.

Northbound Bx7 buses will notice a few extra turns, but no stops will be missed.

Click here to view a map of this detour.

Note: Bus arrival information may be inaccurate or unavailable while buses are detoured."
279319,12/24/2023 05:29:00 PM,delays,"[""BX7"", ""BX9""]",Northbound Bx7 and Bx9 buses in both directions are no longer detoured after a blockage at Broadway/W. 231st St was cleared.,
279095,12/23/2023 12:30:00 PM,delays,"[""B44""]",Northbound B44-SBS buses are no longer detoured in either direction after earlier NYPD activity concluded on Flatbush Ave between Foster Ave and Glenwood Rd.,
278453,12/21/2023 03:11:00 AM,delays,"[""BX5"", ""BX6""]",Eastbound Bx5 and Bx6 buses in both directions are delayed due to NYPD activity at Bruckner Blvd and Hunts Point Ave.,
278459,12/21/2023 03:37:00 AM,delays,"[""BX5"", ""BX6""]","Eastbound Bx5, Bx6 and Bx6-SBS buses in both directions are delayed due to NYPD activity at Bruckner Blvd and Hunts Point Ave.",You may see a few extra turns but no stops will be missed.
278313,12/20/2023 05:21:00 PM,buses-detoured,"[""M1"", ""M106"", ""M2"", ""M3"", ""M4""]","Southbound M1, M2, M3, M4 , and westbound M106 buses are detoured due to NYPD activity at 5th Ave/103rd St.","M1, M2, M3, and M4 stops on Madison Ave from 106th St to 98th St will not be made.
M106 stops from Madison Ave/106th St to 96th St/5th Ave will not be made.
While detoured, stops will be made along Lexington Ave as requested. 

Note: Bus arrival information may not be accurate/available while buses are detoured."
278314,12/20/2023 05:22:00 PM,buses-detoured,"[""M1"", ""M106"", ""M2"", ""M3"", ""M4""]","Southbound M1, M2, M3, M4 , and westbound M106 buses are detoured due to NYPD activity at 5th Ave/103rd St.","M1, M2, M3, and M4 stops on Madison Ave from 106th St to 98th St will not be made.
M106 stops from Madison Ave/106th St to 96th St/5th Ave will not be made.
While detoured, stops will be made along Lexington Ave as requested. 

Note: Bus arrival information may not be accurate/available while buses are detoured."
278315,12/20/2023 05:25:00 PM,buses-detoured,"[""M1"", ""M106"", ""M2"", ""M3"", ""M4""]","Southbound M1, M2, M3, M4 , and westbound M106 buses are detoured due to NYPD activity at 5th Ave/103rd St.","M1, M2, M3, and M4 stops on Madison Ave from 106th St to 98th St will not be made.
M106 stops from Madison Ave/106th St to 96th St/5th Ave will not be made.
While detoured, stops will be made along Lexington Ave as requested.

Note: Bus arrival information may not be accurate/available while buses are detoured.

Use this map to see the detour route."
278318,12/20/2023 05:51:00 PM,delays,"[""M1"", ""M106"", ""M2"", ""M3"", ""M4""]","Southbound M1, M2, M3, M4 and westbound M106 buses are no longer detoured after NYPD completed its investigation at 5th Ave/103rd St.",
277136,12/16/2023 09:09:00 PM,boarding-change,"[""M20"", ""M34A""]",Northbound M20 and westbound M34A-SBS buses are bypassing the 8th Ave/W 41st St stop due to a protest. Customers may board/exit at 8th Ave/37th St instead.,
277142,12/16/2023 09:37:00 PM,delays,"[""M20"", ""M34A""]",Northbound M20 and westbound M34A-SBS buses have resumed stopping at the 8th Ave/W 41st St stop after a protest in that area moved.,
276788,12/15/2023 01:12:00 PM,delays,"[""M35"", ""M60""]",Westbound M35 and M60-SBS buses are running with delays because of heavy traffic on the RFK Bridge due to a crash on the southbound FDR Dr at 106th St.,Allow additional travel time.
276295,12/13/2023 10:24:00 PM,delays,"[""M12"", ""M31"", ""M57""]","M12 and M57 buses in both directions, and westbound M31 are running with delays following NYPD activity along 57th St between 10th and 11th Ave.",
275996,12/12/2023 11:19:00 PM,boarding-change,"[""M20"", ""M34A""]",Northbound M20 and westbound M34A-SBS buses are bypassing the 8th Ave/W 40th St stop due to a protest.,"For boarding, passengers can use the nearby 8th Ave/W 37th St and 8th Ave/W 43rd St stops instead."
275997,12/12/2023 11:21:00 PM,delays,"[""M20"", ""M34A""]",Northbound M20 and westbound M34A-SBS buses are no longer bypassing the 8th Ave/W 40th St stop following a protest.,
275861,12/12/2023 02:28:00 PM,delays,"[""M1"", ""M2"", ""M3"", ""M4"", ""Q32""]","Northbound M1, M2, M3, M4, and eastbound Q32 buses are running with delays because of a religious procession on Madison Ave between 23rd and 51st Sts.",
276035,12/13/2023 02:51:00 AM,delays,"[""M1"", ""M2"", ""M3"", ""M4"", ""Q32""]","Northbound M1, M2, M3, M4, and eastbound Q32 buses are no longer delayed after a religious procession on Madison Ave concluded.",
275188,12/09/2023 10:34:00 PM,delays,"[""B37""]",Northbound B37 buses are running with delays in both directions after a protest concluded on Flatbush Ave.,Allow for additional travel time.
273753,12/04/2023 01:50:00 PM,buses-detoured,"[""S76"", ""S86""]","Southbound S86, and S76 buses in both directions are detoured because of construction taking place along Cedar Grove Ave between Ebbitts St and New Dorp Ln.","While detoured, northbound S76 buses will not service stops from Mill Rd/Ebbitts St to New Dorp Ln/Cuba Ave.

Southbound S76 and S86 buses will not service stops from New Dorp Ln/Mill Rd to Ebbitts St/Cuba St.

Stops will instead be made, as requested, along Mill Rd. 

Note: Bus arrival information may be inaccurate or unavailable while buses are detoured."
273755,12/04/2023 01:50:00 PM,buses-detoured,"[""S76"", ""S86""]","Southbound S86, and S76 buses in both directions are detoured because of construction taking place along Cedar Grove Ave between Ebbitts St and New Dorp Ln.","While detoured, northbound S76 buses will not service stops from Mill Rd/Ebbitts St to New Dorp Ln/Cuba Ave.

Southbound S76 and S86 buses will not service stops from New Dorp Ln/Mill Rd to Ebbitts St/Cuba St.

Stops will instead be made, as requested, along Mill Rd.

Click here to view a map of this detour.

Note: Bus arrival information may be inaccurate or unavailable while buses are detoured."
273633,12/03/2023 08:17:00 PM,buses-detoured,"[""B26"", ""B57"", ""B62"", ""B67""]","Eastbound B26 and southbound B57, B62, and B67 buses are detoured due to the A Shuttle operation on Jay St between Tillary St and Willoughby Ave.","Buses are detoured until approximately 5:00 AM on Monday, December 4th.

B26 :
While detoured, buses will not make stops from Tillary St/Adams St to Jay St/Willoughby St.
Buses will make stops as requested along Adams St instead.

B57 :
While detoured, buses will not make stops from Jay St/Tillary St to Jay St/Fulton St.
Buses will make stops as requested along Adams St instead.

B62 :
While detoured, buses will not make stops at Jay St/Tillary St or Jay St/Fulton St.
Buses will make stops as requested along Adams St instead.

B67 :
While detoured, buses will not make stops at Jay St/Tillary St or Jay St/Fulton St.
Buses will make stops as requested along Adams St instead.

Note: Bus arrival information may not be available while buses are detoured."
273634,12/03/2023 08:19:00 PM,buses-detoured,"[""B26"", ""B57"", ""B62"", ""B67""]","Eastbound B26 and southbound B57, B62, and B67 buses are detoured due to the A Shuttle operation on Jay St between Tillary St and Willoughby Ave.","Buses are detoured until approximately 5:00 AM on Monday, December 4th.

B26 :
While detoured, buses will not make stops from Tillary St/Adams St to Jay St/Willoughby St.
Buses will make stops as requested along Adams St instead.
Use this link for a map to view the route detoured buses will take.

B57 :
While detoured, buses will not make stops from Jay St/Tillary St to Jay St/Fulton St.
Buses will make stops as requested along Adams St instead.
Use this link for a map to view the route detoured buses will take.

B62 :
While detoured, buses will not make stops at Jay St/Tillary St or Jay St/Fulton St.
Buses will make stops as requested along Adams St instead.
Use this link for a map to view the route detoured buses will take.

B67 :
While detoured, buses will not make stops at Jay St/Tillary St or Jay St/Fulton St.
Buses will make stops as requested along Adams St instead.
Use this link for a map to view the route detoured buses will take.

Note: Bus arrival information may not be available while buses are detoured."
273473,12/02/2023 05:02:00 PM,buses-detoured,"[""Q32"", ""Q33""]",Westbound Q32 and southbound Q33 buses are detoured due to roadwork on 82nd St between Roosevelt Ave and 37th Ave.,"Stops from 82nd St/35th Ave to Roosevelt Ave/82nd St will not be made.
While detoured, stops will be made along 80th St as requested.

Note: Bus arrival information may not be available while buses are detoured."
273474,12/02/2023 05:02:00 PM,buses-detoured,"[""Q32"", ""Q33""]",Westbound Q32 and southbound Q33 buses are detoured due to roadwork on 82nd St between Roosevelt Ave and 37th Ave.,"Stops from 82nd St/35th Ave to Roosevelt Ave/82nd St will not be made.
While detoured, stops will be made along 80th St as requested.

Note: Bus arrival information may not be available while buses are detoured.

Use this map to see the detour route."
273536,12/03/2023 02:39:00 AM,delays,"[""Q32"", ""Q33""]",Westbound Q32 and southbound Q33 buses are no longer detoured after roadwork on 82nd St between Roosevelt Ave and 37th Ave concluded.,
273469,12/02/2023 03:56:00 PM,delays,"[""Q25"", ""QM2""]",Southbound Q25 and westbound QM2 buses are running with delays following earlier roadwork at Linden Pl/Whitestone Expwy Service Rd.,
273441,12/02/2023 01:34:00 PM,buses-detoured,"[""BX30"", ""BXM11""]","Northbound BxM11 and in both directions, Bx30 buses are detoured due to track work on Boston Rd between Thwaites Pl and White Plains Rd.",You may see a few extra turns but no stops will be missed.
273542,12/03/2023 03:16:00 AM,delays,"[""BX30"", ""BXM11""]",Northbound BxM11 buses and Bx30 buses in both directions are no longer detoured following track work on Boston Rd between Thwaites Pl and White Plains Rd.,
273351,12/01/2023 11:43:00 PM,boarding-change,"[""M20"", ""M34A""]",Due to NYPD activity at 8th Ave/W. 41st St northbound M20 and westbound M34A-SBS buses will bypass stops in the area.,"Northbound M20 buses will not serve the W, 41st/8th Ave stop. Customers may board/exit at the 8th Ave/w. 37th St stop instead. 
Westbound M34A-SBS buses will not serve the 8th Ave/W. 40th St stop. Customers may board/exit at the 8th Ave/W. 37th St stop instead."
273374,12/02/2023 01:22:00 AM,delays,"[""M20"", ""M34A""]",Northbound M20 and westbound M34A-SBS buses are no longer detoured following earlier NYPD activity at 8th Ave/W 41st St.,
272538,11/29/2023 09:11:00 PM,delays,"[""M20"", ""M34A""]",Northbound M20 and westbound M34A-SBS buses are running with delays because of heavy traffic on 8th Ave from 34th St to 43rd St.,Please allow additional travel time.
272077,11/28/2023 06:07:00 PM,buses-detoured,"[""B26"", ""Q58""]",Westbound Q58 and eastbound B26 buses are detoured because of an illegally parked car blocking Wyckoff Ave/Putnam Ave.,You will experience some extra turns but no stops will be missed.
272083,11/28/2023 06:31:00 PM,buses-detoured,"[""B26"", ""Q58""]",Westbound Q58 and eastbound B26 buses are detoured because of an illegally parked car blocking Wyckoff Ave/Putnam Ave.,"You will experience some extra turns but no stops will be missed.

Note: Bus arrival information may be inaccurate or unavailable while buses are detoured."
272089,11/28/2023 06:48:00 PM,delays,"[""B26"", ""Q58""]",Westbound Q58 and eastbound B26 buses are no longer detoured after an illegally parked vehicle at Wyckoff Ave/Putnam Ave was moved.,
271477,11/25/2023 10:21:00 PM,buses-detoured,"[""Q100"", ""Q66""]",Northbound Q66 and eastbound Q100 buses are no longer detoured after a crane operation at 42nd Rd/Crescent St concluded.,
271382,11/25/2023 12:41:00 PM,buses-detoured,"[""Q100"", ""Q66""]",Northbound Q66 and eastbound Q100 buses are detoured because of a crane operation at 42nd Rd/Crescent St.,"While detoured, you may notice a few extra turns, but no stops will be missed.
Note: Bus arrival information may not be available/accurate while buses are detoured."
270649,11/22/2023 07:19:00 AM,buses-detoured,"[""B4"", ""B44""]",Eastbound B4 buses and B44 buses in both directions are detoured because of a downed tree at Shore Parkway Service Rd and Nostrand Ave.,"B4
While detoured, buses will not make stops along Shore Parkway from Nostrand Ave to Brigham St.
Buses will instead make requested stops along Emmons Ave. 

B44
While detoured, southbound buses will not make stops from Nostrand Ave/Voorhies Ave to Knapp St/Shore Parkway.
Northbound buses will not make stops from Knapp St/Shore Parkway to Nostrand Ave/Shore Parkway.
Southbound buses will instead make stops along Voorhies Ave as requested.
Northbound buses will instead make stops along Shore Parkway as requested.

Note: Bus arrival information may be inaccurate/unavailable while buses are detoured."
270650,11/22/2023 07:22:00 AM,buses-detoured,"[""B4"", ""B44""]",Eastbound B4 buses and B44 buses in both directions are detoured because of a downed tree at Shore Parkway Service Rd and Nostrand Ave.,"B4
While detoured, buses will not make stops along Shore Parkway from Nostrand Ave to Brigham St.
Buses will instead make requested stops along Emmons Ave.

B44
While detoured, southbound buses will not make stops from Nostrand Ave/Voorhies Ave to Knapp St/Shore Parkway.
Northbound buses will not make stops from Knapp St/Shore Parkway to Nostrand Ave/Shore Parkway.
Southbound buses will instead make stops along Voorhies Ave as requested.
Northbound buses will instead make stops along Shore Parkway as requested.

Click here to see how your bus will run while detoured.

Note: Bus arrival information may be inaccurate/unavailable while buses are detoured."
270664,11/22/2023 10:18:00 AM,delays,"[""B4"", ""B44""]",Eastbound B4 buses and B44 buses in both directions are no longer detoured after a downed tree at Shore Parkway Service Rd and Nostrand Ave was cleared.,
270460,11/21/2023 09:24:00 PM,delays,"[""M35"", ""M60""]",Eastbound M35 and M60-SBS buses in both directions are running with delays because of heavy traffic on the RFK Bridge and in upper Manhattan.,
269784,11/18/2023 01:47:00 PM,buses-detoured,"[""Q32"", ""Q33""]",Westbound Q32 and southbound Q33 buses are detoured because of roadwork taking place at 82nd St/27th Ave.,"While detoured, westbound Q32 and southbound Q33 buses will not make stops along 82nd St from 35th Ave to Roosevelt Ave. 

Stops will instead be made, as requested, along 80th St. 

Note: Bus arrival information may be inaccurate or unavailable while buses are detoured."
269785,11/18/2023 01:48:00 PM,buses-detoured,"[""Q32"", ""Q33""]",Westbound Q32 and southbound Q33 buses are detoured because of roadwork taking place at 82nd St/27th Ave.,"While detoured, westbound Q32 and southbound Q33 buses will not make stops along 82nd St from 35th Ave to Roosevelt Ave.

Stops will instead be made, as requested, along 80th St.

Click here to view a map of this detour.

Note: Bus arrival information may be inaccurate or unavailable while buses are detoured."
269807,11/18/2023 03:12:00 PM,delays,"[""Q32"", ""Q33""]",Westbound Q32 and southbound Q33 buses are no longer detoured after roadwork at 82nd St/27th Ave concluded.,
268923,11/15/2023 03:03:00 PM,buses-detoured,"[""B52"", ""B54""]",Westbound B52 and eastbound B54 buses are detoured because of utility work on St Nicholas Ave between Gates Ave and Palmetto St.,You will experience some extra turns but no stops will be missed.
269070,11/16/2023 12:30:00 AM,delays,"[""B52"", ""B54""]",Westbound B52 and eastbound B54 buses are no longer detoured after utility work on St Nicholas Ave between Gates Ave and Palmetto St concluded.,
267623,11/09/2023 06:15:00 PM,buses-detoured,"[""Q32"", ""Q47"", ""Q53""]","Southbound Q32, Q47, and northbound Q53-SBS buses are detoured due to roadwork at Roosevelt Ave/72nd St.","While detoured, southbound Q32 and Q47 buses will not serve the Roosevelt Ave/72nd St stop. Requested stops will be made along Broadway. Northbound Q53-SBS buses will experience a few extra turns, but no stops will be missed. 

Note: Bus arrival information may not be available/accurate while buses are detoured."
267624,11/09/2023 06:19:00 PM,buses-detoured,"[""Q32"", ""Q47"", ""Q53""]","Southbound Q32, Q47, and northbound Q53-SBS buses are detoured due to roadwork at Roosevelt Ave/72nd St.","While detoured, southbound Q32 and Q47 buses will not serve the Roosevelt Ave/72nd St stop. Requested stops will be made along Broadway. Northbound Q53-SBS buses will experience a few extra turns, but no stops will be missed.

Note: Bus arrival information may not be available/accurate while buses are detoured.

See detour maps here and here"
267686,11/09/2023 09:50:00 PM,delays,"[""Q32"", ""Q47"", ""Q53""]","Southbound Q32, Q47, and northbound Q53-SBS buses are no longer detoured following roadwork at Roosevelt Ave/72nd St.",
267617,11/09/2023 05:42:00 PM,delays,"[""Q32"", ""Q47"", ""Q53""]","Southbound Q32, Q47, and northbound Q53-SBS buses are delayed due to roadwork at Roosevelt Ave/72nd St.",Allow additional travel time.
267493,11/09/2023 03:40:00 AM,buses-detoured,"[""Q55"", ""Q56""]",Richmond Hill-bound Q55 buses and Q56 buses in both directions are detoured because of roadwork near Jamaica Ave/112th St until approximately 6 AM.,"Richmond Hill-bound Q55 buses will not make stops along Myrtle Ave from 11th St to 115th St. 

Buses will instead make stops along Park Ln S and Lefferts Blvd, as requested.

Q56 buses will not make stops along Jamaica Ave between 111th St and Metropolitan Ave in either direction.

Buses will instead make stops along Atlantic Ave, as requested.

Note: Bus arrival information may be unavailable or inaccurate while buses are detoured."
267494,11/09/2023 03:41:00 AM,buses-detoured,"[""Q55"", ""Q56""]",Richmond Hill-bound Q55 buses and Q56 buses in both directions are detoured because of roadwork near Jamaica Ave/112th St until approximately 6 AM.,"Richmond Hill-bound Q55 buses will not make stops along Myrtle Ave from 11th St to 115th St.

Buses will instead make stops along Park Ln S and Lefferts Blvd, as requested.

Q56 buses will not make stops along Jamaica Ave between 111th St and Metropolitan Ave in either direction.

Buses will instead make stops along Atlantic Ave, as requested.

Use this link to view a map of the detour.

Note: Bus arrival information may be unavailable or inaccurate while buses are detoured."
